arrest_date,time,area_name,age,sex,descent,charge_group,charge_desc,arrest_type,rep_dist,latitude,longitude,year,month,day,age_group
2019-11-16,12:05 AM,N Hollywood,19,Male,Hispanic,Driving Under Influence,DUI ALCOHOL CAUSING INJURY,Felony,1527,34.1795,-118.3731,2019,Nov,Sat,15-20
2019-11-18,12:55 AM,Pacific,20,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1494,33.9314,-118.416,2019,Nov,Mon,15-20
2019-11-21,01:59 AM,Hollywood,20,Female,White,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,648,34.1,-118.3113,2019,Nov,Thu,15-20
2019-11-18,03:30 AM,Southeast,18,Male,Hispanic,Driving Under Influence,DUI ALCOHOL CAUSING INJURY,Felony,1871,33.9019,-118.2827,2019,Nov,Mon,15-20
2019-11-21,12:25 AM,N Hollywood,19,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1567,34.1459,-118.3631,2019,Nov,Thu,15-20
2019-11-20,02:10 AM,Hollywood,19,Female,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,645,34.0944,-118.3386,2019,Nov,Wed,15-20
2019-11-21,12:40 AM,Mission,19,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1962,34.2428,-118.4675,2019,Nov,Thu,15-20
2019-11-15,08:30 PM,Devonshire,19,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1752,34.2573,-118.5929,2019,Nov,Fri,15-20
2019-03-16,11:50 AM,Newton,19,Male,Hispanic,Driving Under Influence,DUI ALCOHOL CAUSING INJURY,Felony,1353,34.0039,-118.2565,2019,Mar,Sat,15-20
2019-04-18,10:52 PM,77th Street,17,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1253,33.9746,-118.3057,2019,Apr,Thu,15-20
2019-04-20,07:30 PM,Hollywood,17,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,647,34.1017,-118.3224,2019,Apr,Sat,15-20
2019-04-27,12:25 AM,Olympic,19,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,2024,34.0635,-118.3091,2019,Apr,Sat,15-20
2019-04-27,07:45 PM,Southeast,18,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1824,33.947,-118.2594,2019,Apr,Sat,15-20
2019-05-04,12:50 AM,Central,20,Male,White,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,162,34.0462,-118.2628,2019,May,Sat,15-20
2019-05-02,08:50 PM,77th Street,20,Female,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1265,33.96,-118.2959,2019,May,Thu,15-20
2019-05-01,09:30 PM,Central,20,Male,Black,Driving Under Influence,DRUNK DRIVING .10 OR ABOVE,Misdemeanor,185,34.0364,-118.2603,2019,May,Wed,15-20
2019-05-04,02:00 AM,Central,20,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,162,34.0462,-118.2628,2019,May,Sat,15-20
2019-05-03,10:02 PM,N Hollywood,19,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1523,34.1867,-118.4094,2019,May,Fri,15-20
2019-05-02,07:05 PM,77th Street,19,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1265,33.9655,-118.3003,2019,May,Thu,15-20
2019-05-03,11:10 PM,Foothill,19,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1601,34.2831,-118.4187,2019,May,Fri,15-20
2019-05-05,02:25 AM,Newton,20,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1371,33.9924,-118.2772,2019,May,Sun,15-20
2019-05-04,12:02 AM,Central,18,Male,Hispanic,Driving Under Influence,MINOR DRIVE W/BLOOD ALCOHOL OF 0.05%+,Misdemeanor,185,34.0391,-118.2581,2019,May,Sat,15-20
2019-05-04,09:10 PM,Olympic,20,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,2045,34.0561,-118.2981,2019,May,Sat,15-20
2019-05-05,01:30 AM,Newton,19,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1372,33.9924,-118.2739,2019,May,Sun,15-20
2019-05-04,02:39 AM,Northeast,19,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1176,34.0904,-118.2345,2019,May,Sat,15-20
2019-05-11,02:34 AM,Central,20,Male,Chinese,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,129,34.0511,-118.2336,2019,May,Sat,15-20
2019-05-10,09:10 PM,Harbor,20,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,522,33.7795,-118.2715,2019,May,Fri,15-20
2019-05-09,10:10 PM,Hollywood,20,Male,Hispanic,Driving Under Influence,DUI ALCOHOL/DRUGS ON BICYCLE,Misdemeanor,678,34.0836,-118.3039,2019,May,Thu,15-20
2019-05-09,10:00 PM,Mission,20,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1902,34.3183,-118.4443,2019,May,Thu,15-20
2019-05-16,08:50 PM,Olympic,20,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,2062,34.0527,-118.3091,2019,May,Thu,15-20
2019-05-18,01:50 AM,Southwest,18,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,363,34.011,-118.3351,2019,May,Sat,15-20
2019-05-19,01:48 AM,Central,19,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,162,34.0462,-118.2628,2019,May,Sun,15-20
2019-05-18,11:35 PM,Central,19,Female,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,192,34.0344,-118.272,2019,May,Sat,15-20
2019-05-20,02:20 AM,Mission,18,Female,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1984,34.2265,-118.4565,2019,May,Mon,15-20
2019-05-18,11:00 PM,Central,19,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,162,34.0462,-118.2628,2019,May,Sat,15-20
2019-05-18,10:25 PM,Mission,20,Male,White,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1936,34.2799,-118.4546,2019,May,Sat,15-20
2019-05-21,10:00 PM,Olympic,18,Male,Other,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,2081,34.0436,-118.313,2019,May,Tue,15-20
2019-05-16,01:40 AM,Devonshire,18,Male,Black,Driving Under Influence,DUI ALCOHOL CAUSING INJURY,Felony,1754,34.25,-118.5361,2019,May,Thu,15-20
2019-05-27,12:35 AM,Van Nuys,20,Female,Hispanic,Driving Under Influence,DUI ALCOHOL CAUSING INJURY,Felony,966,34.1649,-118.4312,2019,May,Mon,15-20
2019-05-26,12:33 AM,N Hollywood,20,Female,Black,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1599,34.1284,-118.3568,2019,May,Sun,15-20
2019-05-24,07:30 PM,Newton,20,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1385,33.9843,-118.2674,2019,May,Fri,15-20
2019-05-25,10:55 PM,N Hollywood,20,Male,White,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1523,34.1867,-118.4094,2019,May,Sat,15-20
2019-05-30,01:26 AM,Van Nuys,20,Male,White,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,964,34.1594,-118.4487,2019,May,Thu,15-20
2019-05-30,10:50 PM,Southeast,20,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1842,33.9374,-118.2805,2019,May,Thu,15-20
2019-05-31,02:31 AM,Hollenbeck,19,Female,Hispanic,Driving Under Influence,DUI ALCOHOL CAUSING INJURY,Felony,442,34.0568,-118.2161,2019,May,Fri,15-20
2019-05-26,09:55 PM,Central,17,Female,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,158,34.0382,-118.2384,2019,May,Sun,15-20
2019-06-01,07:55 PM,Hollenbeck,20,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,478,34.0278,-118.201,2019,Jun,Sat,15-20
2019-06-02,03:55 AM,Harbor,19,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,523,33.7613,-118.2819,2019,Jun,Sun,15-20
2019-06-02,08:04 PM,Van Nuys,20,Male,White,Driving Under Influence,DUI OF ALCOHOL & DRUG,Misdemeanor,923,34.1939,-118.4487,2019,Jun,Sun,15-20
2019-06-04,04:18 AM,Mission,20,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1943,34.2688,-118.4559,2019,Jun,Tue,15-20
2019-06-07,11:11 PM,Pacific,19,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1494,33.9314,-118.416,2019,Jun,Fri,15-20
2019-06-07,08:55 PM,Central,20,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,162,34.0452,-118.2569,2019,Jun,Fri,15-20
2019-06-10,02:24 AM,Van Nuys,20,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,969,34.1568,-118.4138,2019,Jun,Mon,15-20
2019-06-09,03:45 AM,Foothill,20,Female,White,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1612,34.2733,-118.4202,2019,Jun,Sun,15-20
2019-06-09,02:30 AM,Rampart,20,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,247,34.0579,-118.2711,2019,Jun,Sun,15-20
2019-06-06,10:00 PM,Topanga,20,Male,Hispanic,Driving Under Influence,DUI ALCOHOL CAUSING INJURY,Felony,2114,34.2139,-118.6103,2019,Jun,Thu,15-20
2019-06-09,05:50 PM,Hollenbeck,20,Male,Hispanic,Driving Under Influence,DUI ALCOHOL CAUSING INJURY,Felony,412,34.0806,-118.2176,2019,Jun,Sun,15-20
2019-06-10,01:03 AM,N Hollywood,20,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1547,34.1673,-118.3816,2019,Jun,Mon,15-20
2019-06-10,02:04 AM,Topanga,19,Female,White,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,2169,34.173,-118.5709,2019,Jun,Mon,15-20
2019-06-09,11:05 PM,Southeast,20,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1804,33.9602,-118.2608,2019,Jun,Sun,15-20
2019-06-12,11:15 PM,Devonshire,19,Male,White,Driving Under Influence,DUI ALCOHOL CAUSING INJURY,Felony,1762,34.25,-118.5842,2019,Jun,Wed,15-20
2019-06-13,11:40 PM,77th Street,18,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1239,33.9892,-118.2827,2019,Jun,Thu,15-20
2019-06-13,09:40 PM,Southeast,18,Female,White,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1842,33.931,-118.2739,2019,Jun,Thu,15-20
2019-06-13,05:45 PM,Southeast,20,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1803,33.9583,-118.2684,2019,Jun,Thu,15-20
2019-06-14,06:03 AM,Van Nuys,18,Male,Other,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,969,34.1576,-118.4138,2019,Jun,Fri,15-20
2019-06-12,11:05 PM,Newton,20,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1317,34.032,-118.2441,2019,Jun,Wed,15-20
2019-06-13,09:55 PM,Southeast,19,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1842,33.931,-118.2739,2019,Jun,Thu,15-20
2019-06-13,10:20 PM,Southeast,19,Male,White,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1842,33.931,-118.2739,2019,Jun,Thu,15-20
2019-06-14,08:47 PM,Newton,19,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1351,34.0038,-118.2783,2019,Jun,Fri,15-20
2019-06-12,09:01 PM,Topanga,16,Female,White,Driving Under Influence,DUI ALCOHOL CAUSING INJURY,Felony,2132,34.1957,-118.6421,2019,Jun,Wed,15-20
2019-06-15,11:56 PM,Foothill,19,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1601,34.2824,-118.4179,2019,Jun,Sat,15-20
2019-06-09,06:15 AM,Central,19,Male,Black,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,152,34.0502,-118.2574,2019,Jun,Sun,15-20
2019-06-15,11:35 PM,Van Nuys,20,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,904,34.2142,-118.4661,2019,Jun,Sat,15-20
2019-06-17,05:45 AM,Hollenbeck,20,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,445,34.0553,-118.2079,2019,Jun,Mon,15-20
2019-06-19,09:15 PM,Topanga,18,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,2172,34.1706,-118.6478,2019,Jun,Wed,15-20
2019-06-19,12:35 AM,West LA,19,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,804,34.1033,-118.4916,2019,Jun,Wed,15-20
2019-06-22,02:40 AM,Southeast,20,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1842,33.931,-118.2739,2019,Jun,Sat,15-20
2019-06-21,02:20 AM,Southwest,19,Female,Black,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,362,34.017,-118.3477,2019,Jun,Fri,15-20
2019-06-21,07:35 PM,Central,19,Female,Black,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,161,34.0462,-118.2628,2019,Jun,Fri,15-20
2019-06-25,02:10 PM,Mission,19,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1963,34.2499,-118.4524,2019,Jun,Tue,15-20
2019-06-25,12:40 AM,Northeast,19,Female,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1189,34.0862,-118.2174,2019,Jun,Tue,15-20
2019-06-22,06:00 AM,Hollenbeck,20,Male,Guamanian,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,449,34.0527,-118.1969,2019,Jun,Sat,15-20
2019-06-21,11:46 PM,Central,19,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,158,34.0382,-118.2384,2019,Jun,Fri,15-20
2019-06-23,03:06 AM,Devonshire,18,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1738,34.2692,-118.4789,2019,Jun,Sun,15-20
2019-06-23,10:00 PM,Southwest,19,Male,Black,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,361,34.0171,-118.3531,2019,Jun,Sun,15-20
2019-06-24,07:20 PM,Devonshire,18,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1729,34.2757,-118.5144,2019,Jun,Mon,15-20
2019-06-28,08:10 PM,Newton,18,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1393,33.9747,-118.2739,2019,Jun,Fri,15-20
2019-06-29,12:03 AM,Hollenbeck,20,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,442,34.0606,-118.2144,2019,Jun,Sat,15-20
2019-06-28,07:44 PM,Newton,20,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1393,33.9747,-118.2783,2019,Jun,Fri,15-20
2019-06-28,07:28 PM,Newton,20,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1393,33.9747,-118.2783,2019,Jun,Fri,15-20
2019-06-27,11:30 PM,N Hollywood,18,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1527,34.1813,-118.3731,2019,Jun,Thu,15-20
2019-06-27,11:25 PM,Olympic,18,Male,Black,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,2019,34.0745,-118.2917,2019,Jun,Thu,15-20
2019-06-30,03:15 AM,Van Nuys,20,Female,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,969,34.1576,-118.4138,2019,Jun,Sun,15-20
2019-06-29,12:15 AM,Mission,20,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1987,34.2332,-118.4459,2019,Jun,Sat,15-20
2019-07-05,08:20 PM,Foothill,20,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1641,34.2545,-118.4272,2019,Jul,Fri,15-20
2019-07-05,11:39 PM,Foothill,19,Female,Other,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1612,34.2773,-118.4213,2019,Jul,Fri,15-20
2019-06-30,07:20 PM,77th Street,20,Male,Black,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1273,33.959,-118.3025,2019,Jun,Sun,15-20
2019-07-07,08:50 PM,Newton,18,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1343,34.0101,-118.2589,2019,Jul,Sun,15-20
2019-07-07,11:50 PM,Devonshire,18,Female,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1785,34.2308,-118.5324,2019,Jul,Sun,15-20
2019-07-05,02:00 AM,Hollenbeck,19,Male,Hispanic,Driving Under Influence,DUI ALCOHOL CAUSING INJURY,Felony,404,34.1056,-118.1841,2019,Jul,Fri,15-20
2019-07-06,11:05 PM,Newton,18,Male,Black,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1372,33.9933,-118.2652,2019,Jul,Sat,15-20
2019-07-06,10:45 PM,Newton,20,Male,Black,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1372,33.9933,-118.2652,2019,Jul,Sat,15-20
2018-02-05,03:20 PM,Newton,16,Female,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1391,33.9798,-118.2783,2018,Feb,Mon,15-20
2019-07-16,02:45 AM,Foothill,18,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1654,34.2515,-118.4059,2019,Jul,Tue,15-20
2019-07-14,11:27 PM,Mission,19,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1981,34.2267,-118.4704,2019,Jul,Sun,15-20
2019-07-14,09:50 PM,Foothill,20,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1633,34.2717,-118.4012,2019,Jul,Sun,15-20
2019-07-14,03:57 AM,Topanga,20,Female,White,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,2187,34.1681,-118.5881,2019,Jul,Sun,15-20
2019-07-18,01:40 AM,Mission,19,Male,Other,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1982,34.2283,-118.4677,2019,Jul,Thu,15-20
2019-07-18,11:10 PM,West Valley,19,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1015,34.2012,-118.5348,2019,Jul,Thu,15-20
2019-07-18,08:40 PM,77th Street,19,Female,Black,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1265,33.96,-118.3003,2019,Jul,Thu,15-20
2019-07-14,12:37 AM,Rampart,20,Male,Hispanic,Driving Under Influence,DUI OF ALCOHOL & DRUG CAUSING INJURY,Felony,235,34.0712,-118.2707,2019,Jul,Sun,15-20
2019-07-20,09:18 PM,Newton,20,Female,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1395,33.9748,-118.2564,2019,Jul,Sat,15-20
2019-07-22,09:10 PM,Topanga,19,Male,Hispanic,Driving Under Influence,DUI ALCOHOL CAUSING INJURY,Felony,2145,34.1938,-118.6059,2019,Jul,Mon,15-20
2015-10-17,12:01 AM,Olympic,19,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,2029,34.0637,-118.2916,2015,Oct,Sat,15-20
2019-07-24,01:01 AM,Van Nuys,18,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,989,34.1557,-118.4312,2019,Jul,Wed,15-20
2019-07-20,09:42 PM,Hollywood,20,Female,White,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,632,34.098,-118.363,2019,Jul,Sat,15-20
2019-07-20,09:07 PM,Newton,20,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1395,33.9748,-118.2564,2019,Jul,Sat,15-20
2019-07-25,05:13 AM,Southwest,20,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,308,34.0347,-118.2809,2019,Jul,Thu,15-20
2019-07-20,10:10 AM,Olympic,20,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,2025,34.0672,-118.2985,2019,Jul,Sat,15-20
2019-07-28,05:05 AM,Mission,20,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1977,34.2359,-118.4346,2019,Jul,Sun,15-20
2019-07-27,08:13 PM,Foothill,18,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1634,34.271,-118.3973,2019,Jul,Sat,15-20
2019-07-27,02:55 AM,Devonshire,18,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1756,34.2539,-118.5024,2019,Jul,Sat,15-20
2019-07-27,07:35 PM,Mission,20,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1989,34.2217,-118.4173,2019,Jul,Sat,15-20
2019-07-29,04:46 PM,West Valley,17,Female,Black,Driving Under Influence,DUI OF ALCOHOL & DRUG,Misdemeanor,1079,34.1599,-118.4766,2019,Jul,Mon,15-20
2019-07-26,08:55 PM,Hollenbeck,20,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,497,34.0188,-118.2052,2019,Jul,Fri,15-20
2019-08-01,12:10 AM,West Valley,19,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1024,34.1939,-118.5404,2019,Aug,Thu,15-20
2019-07-26,10:05 PM,Hollywood,19,Male,Black,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,647,34.1017,-118.3224,2019,Jul,Fri,15-20
2019-08-01,01:00 AM,Hollywood,20,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,646,34.1016,-118.3361,2019,Aug,Thu,15-20
2019-08-03,10:30 PM,Mission,20,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1925,34.3013,-118.4544,2019,Aug,Sat,15-20
2019-08-06,10:28 PM,Topanga,18,Male,White,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,2107,34.2282,-118.5976,2019,Aug,Tue,15-20
2019-08-04,01:00 AM,N Hollywood,18,Female,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1521,34.2012,-118.4182,2019,Aug,Sun,15-20
2019-08-05,10:53 PM,West Valley,18,Male,Hispanic,Driving Under Influence,MINOR DRIVE W/BLOOD ALCOHOL OF 0.05%+,Misdemeanor,1033,34.1866,-118.5448,2019,Aug,Mon,15-20
2019-08-03,10:10 PM,77th Street,19,Male,Hispanic,Driving Under Influence,DUI OF ALCOHOL & DRUG,Misdemeanor,1268,33.9601,-118.2739,2019,Aug,Sat,15-20
2019-08-03,10:30 PM,77th Street,19,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1259,33.9703,-118.2564,2019,Aug,Sat,15-20
2019-08-03,02:20 AM,Central,20,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,185,34.0383,-118.254,2019,Aug,Sat,15-20
2019-08-04,02:00 AM,Devonshire,19,Female,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1781,34.2306,-118.5907,2019,Aug,Sun,15-20
2019-08-09,09:55 PM,Pacific,20,Female,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1438,34.0199,-118.4125,2019,Aug,Fri,15-20
2019-08-12,02:05 AM,Foothill,20,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1684,34.2139,-118.3878,2019,Aug,Mon,15-20
2019-08-12,01:20 AM,Van Nuys,20,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,989,34.1555,-118.4312,2019,Aug,Mon,15-20
2019-08-07,01:30 AM,Mission,19,Female,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1954,34.2573,-118.4609,2019,Aug,Wed,15-20
2019-08-16,08:20 PM,Central,20,Male,Other,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,161,34.0462,-118.2628,2019,Aug,Fri,15-20
2016-12-09,03:25 PM,West Valley,18,Female,White,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1023,34.1939,-118.547,2016,Dec,Fri,15-20
2019-08-18,07:55 AM,West Valley,19,Male,Other,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1037,34.1866,-118.5011,2019,Aug,Sun,15-20
2019-08-18,11:00 PM,Mission,17,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1931,34.283,-118.4635,2019,Aug,Sun,15-20
2019-08-19,12:40 PM,Hollenbeck,20,Male,Hispanic,Driving Under Influence,DUI OF A DRUG CAUSING INJURY,Misdemeanor,439,34.0674,-118.1709,2019,Aug,Mon,15-20
2019-08-17,07:35 PM,N Hollywood,19,Male,Hispanic,Driving Under Influence,DUI OF ANY DRUG,Misdemeanor,1511,34.2012,-118.4182,2019,Aug,Sat,15-20
2019-08-21,12:06 AM,Van Nuys,17,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,904,34.2085,-118.4597,2019,Aug,Wed,15-20
2019-08-20,12:42 AM,West Valley,20,Female,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1079,34.1552,-118.4749,2019,Aug,Tue,15-20
2019-08-16,06:45 PM,Mission,17,Male,Hispanic,Driving Under Influence,DRUNK DRIVING ALCOHOL/DRUGS,Misdemeanor,1908,34.3187,-118.4224,2019,Aug,Fri,15-20
