arrest_date,time,area_name,age,sex,descent,charge_group,charge_desc,arrest_type,rep_dist,latitude,longitude,year,month,day,age_group
2010-09-09,09:30 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,637,34.1017,-118.318,2010,Sep,Thu,15-20
2010-07-14,09:35 PM,Hollywood,18,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0907,-118.3363,2010,Jul,Wed,15-20
2010-05-28,10:45 PM,Hollywood,20,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.1016,-118.3267,2010,May,Fri,15-20
2010-07-02,09:00 PM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,647,34.1017,-118.318,2010,Jul,Fri,15-20
2010-06-02,09:00 PM,Hollywood,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,647,34.0981,-118.318,2010,Jun,Wed,15-20
2010-07-23,10:00 PM,Hollywood,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0926,-118.3352,2010,Jul,Fri,15-20
2010-08-30,12:20 AM,Hollywood,18,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,636,34.1016,-118.337,2010,Aug,Mon,15-20
2010-09-03,11:50 PM,Hollywood,20,Male,Otherther Asian,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,637,34.1038,-118.3267,2010,Sep,Fri,15-20
2010-06-18,11:00 AM,Hollywood,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,636,34.1039,-118.3311,2010,Jun,Fri,15-20
2010-07-02,09:10 PM,Hollywood,18,Male,Other,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0907,-118.3363,2010,Jul,Fri,15-20
2010-09-04,01:30 PM,Hollywood,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,636,34.1016,-118.3267,2010,Sep,Sat,15-20
2010-07-02,11:15 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,666,34.0926,-118.3363,2010,Jul,Fri,15-20
2010-06-26,10:35 PM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,636,34.1016,-118.3297,2010,Jun,Sat,15-20
2010-06-10,10:00 PM,Hollywood,19,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0907,-118.3363,2010,Jun,Thu,15-20
2010-07-15,10:00 PM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0889,-118.3374,2010,Jul,Thu,15-20
2010-08-10,09:15 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0926,-118.3363,2010,Aug,Tue,15-20
2010-06-02,11:50 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.0997,-118.3361,2010,Jun,Wed,15-20
2010-09-03,11:30 PM,Hollywood,19,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.1016,-118.3267,2010,Sep,Fri,15-20
2010-06-26,09:50 PM,Hollywood,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0907,-118.3363,2010,Jun,Sat,15-20
2010-07-29,09:00 PM,Hollywood,18,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0889,-118.3363,2010,Jul,Thu,15-20
2010-06-06,12:55 AM,Hollywood,19,Male,Other,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.1038,-118.3267,2010,Jun,Sun,15-20
2010-08-04,11:15 PM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0926,-118.3353,2010,Aug,Wed,15-20
2010-09-10,11:05 PM,Hollywood,19,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,645,34.1016,-118.3414,2010,Sep,Fri,15-20
2010-07-08,10:00 PM,Hollywood,19,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0907,-118.3363,2010,Jul,Thu,15-20
2010-08-12,11:50 PM,Hollywood,20,Female,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,666,34.1016,-118.3348,2010,Aug,Thu,15-20
2010-08-07,08:45 PM,Hollywood,20,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.0992,-118.3445,2010,Aug,Sat,15-20
2010-07-14,11:35 AM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,636,34.104,-118.3297,2010,Jul,Wed,15-20
2010-09-10,09:30 PM,Hollywood,19,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,637,34.1016,-118.3267,2010,Sep,Fri,15-20
2010-06-21,09:30 PM,Hollywood,18,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0926,-118.3363,2010,Jun,Mon,15-20
2010-09-06,10:25 PM,Hollywood,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0907,-118.3363,2010,Sep,Mon,15-20
2010-08-05,11:40 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,645,34.1006,-118.3417,2010,Aug,Thu,15-20
2010-07-30,08:55 PM,Hollywood,18,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0889,-118.3374,2010,Jul,Fri,15-20
2010-06-30,07:20 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,666,34.0944,-118.319,2010,Jun,Wed,15-20
2010-07-09,12:05 AM,Hollywood,20,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,637,34.1028,-118.3239,2010,Jul,Fri,15-20
2010-07-23,02:30 AM,Hollywood,19,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.1032,-118.3348,2010,Jul,Fri,15-20
2010-06-03,11:35 PM,Hollywood,20,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0907,-118.3374,2010,Jun,Thu,15-20
2010-08-21,12:45 AM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,637,34.1037,-118.3252,2010,Aug,Sat,15-20
2010-09-03,10:05 PM,Hollywood,18,Male,Other,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,645,34.1004,-118.3387,2010,Sep,Fri,15-20
2010-07-04,01:45 PM,Hollywood,18,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,647,34.1017,-118.3202,2010,Jul,Sun,15-20
2010-07-16,12:00 PM,Hollywood,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,647,34.103,-118.318,2010,Jul,Fri,15-20
2010-06-09,04:30 PM,Hollywood,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,649,34.0994,-118.3005,2010,Jun,Wed,15-20
2010-08-21,10:00 PM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,636,34.104,-118.3297,2010,Aug,Sat,15-20
2010-07-06,09:35 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0926,-118.3352,2010,Jul,Tue,15-20
2010-08-20,04:50 PM,Hollywood,19,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.0998,-118.331,2010,Aug,Fri,15-20
2010-07-01,10:15 PM,Hollywood,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.1017,-118.3224,2010,Jul,Thu,15-20
2010-09-05,12:15 AM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.0987,-118.3337,2010,Sep,Sun,15-20
2010-07-15,09:10 PM,Hollywood,19,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,666,34.0889,-118.3363,2010,Jul,Thu,15-20
2010-06-18,01:35 PM,Hollywood,19,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,636,34.1039,-118.3311,2010,Jun,Fri,15-20
2010-06-06,09:35 PM,Hollywood,18,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0907,-118.3374,2010,Jun,Sun,15-20
2010-09-04,09:35 PM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,647,34.1017,-118.3237,2010,Sep,Sat,15-20
2010-08-04,01:45 AM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,657,34.0896,-118.3092,2010,Aug,Wed,15-20
2010-06-21,03:35 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,649,34.0981,-118.3056,2010,Jun,Mon,15-20
2010-09-02,11:20 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,647,34.1038,-118.3238,2010,Sep,Thu,15-20
2010-09-03,10:20 PM,Hollywood,19,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,645,34.1004,-118.3387,2010,Sep,Fri,15-20
2010-05-26,11:30 PM,Hollywood,20,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0889,-118.3363,2010,May,Wed,15-20
2010-08-27,04:20 PM,Hollywood,19,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,649,34.0981,-118.3071,2010,Aug,Fri,15-20
2010-07-13,08:40 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0926,-118.3363,2010,Jul,Tue,15-20
2010-09-02,09:35 PM,Hollywood,19,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0926,-118.3342,2010,Sep,Thu,15-20
2010-09-04,12:50 AM,Hollywood,19,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,636,34.1016,-118.3333,2010,Sep,Sat,15-20
2010-09-03,09:45 PM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,645,34.1035,-118.3194,2010,Sep,Fri,15-20
2010-09-04,01:00 AM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0889,-118.3363,2010,Sep,Sat,15-20
2010-07-31,11:25 PM,Hollywood,20,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.1016,-118.3267,2010,Jul,Sat,15-20
2010-09-10,11:30 PM,Hollywood,19,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,636,34.1016,-118.3361,2010,Sep,Fri,15-20
2010-08-28,04:55 PM,Hollywood,20,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.0998,-118.3295,2010,Aug,Sat,15-20
2010-05-28,11:10 PM,Hollywood,20,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,636,34.104,-118.3297,2010,May,Fri,15-20
2010-09-10,02:35 AM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,647,34.1028,-118.3239,2010,Sep,Fri,15-20
2010-06-11,11:50 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0907,-118.3332,2010,Jun,Fri,15-20
2010-05-30,10:00 PM,Hollywood,18,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,647,34.1017,-118.3224,2010,May,Sun,15-20
2010-06-18,09:30 PM,Hollywood,19,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0926,-118.3363,2010,Jun,Fri,15-20
2010-07-17,05:20 PM,Hollywood,20,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,666,34.098,-118.3287,2010,Jul,Sat,15-20
2010-05-30,10:50 PM,Hollywood,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,647,34.1017,-118.3224,2010,May,Sun,15-20
2010-06-10,08:30 PM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0926,-118.3363,2010,Jun,Thu,15-20
2010-06-21,09:30 PM,Hollywood,19,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.1017,-118.3224,2010,Jun,Mon,15-20
2010-08-15,04:00 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,645,34.0992,-118.3414,2010,Aug,Sun,15-20
2010-07-29,08:05 PM,Hollywood,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,645,34.1006,-118.3417,2010,Jul,Thu,15-20
2010-08-27,02:10 AM,Hollywood,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,636,34.104,-118.3297,2010,Aug,Fri,15-20
2010-09-02,11:35 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.1016,-118.3361,2010,Sep,Thu,15-20
2010-09-04,11:05 PM,Hollywood,19,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,647,34.1028,-118.3239,2010,Sep,Sat,15-20
2010-07-06,12:40 AM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,645,34.1004,-118.3414,2010,Jul,Tue,15-20
2010-07-16,11:00 PM,Hollywood,18,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.0987,-118.3337,2010,Jul,Fri,15-20
2010-06-04,12:30 AM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.1037,-118.3252,2010,Jun,Fri,15-20
2010-08-21,10:50 PM,Hollywood,19,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.1016,-118.337,2010,Aug,Sat,15-20
2010-08-07,11:55 PM,Hollywood,19,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.1016,-118.335,2010,Aug,Sat,15-20
2010-06-18,09:25 PM,Hollywood,18,Male,Other,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.1017,-118.3224,2010,Jun,Fri,15-20
2010-07-31,10:45 PM,Hollywood,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.0998,-118.3295,2010,Jul,Sat,15-20
2010-07-09,10:50 PM,Hollywood,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.0998,-118.3267,2010,Jul,Fri,15-20
2010-07-15,10:50 PM,Hollywood,20,Female,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,636,34.1032,-118.318,2010,Jul,Thu,15-20
2010-07-08,10:50 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.0998,-118.3267,2010,Jul,Thu,15-20
2010-08-07,08:45 PM,Hollywood,19,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.1016,-118.3452,2010,Aug,Sat,15-20
2010-09-06,10:35 PM,Hollywood,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0907,-118.3363,2010,Sep,Mon,15-20
2010-08-13,09:40 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.0962,-118.3288,2010,Aug,Fri,15-20
2010-06-26,01:25 AM,Hollywood,18,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,645,34.0997,-118.335,2010,Jun,Sat,15-20
2010-07-08,07:30 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,649,34.0981,-118.3071,2010,Jul,Thu,15-20
2010-06-18,10:45 PM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0944,-118.3363,2010,Jun,Fri,15-20
2010-07-29,09:00 PM,Hollywood,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0889,-118.3363,2010,Jul,Thu,15-20
2010-09-03,12:55 AM,Hollywood,19,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,637,34.104,-118.3297,2010,Sep,Fri,15-20
2010-07-09,10:20 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0907,-118.3363,2010,Jul,Fri,15-20
2010-07-01,10:10 PM,Hollywood,20,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,669,34.0889,-118.3363,2010,Jul,Thu,15-20
2010-09-10,02:25 AM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,647,34.1028,-118.3239,2010,Sep,Fri,15-20
2010-09-02,02:40 PM,Hollywood,19,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,645,34.1004,-118.3414,2010,Sep,Thu,15-20
2010-08-03,07:00 AM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,639,34.1018,-118.3035,2010,Aug,Tue,15-20
2010-08-08,01:20 AM,Hollywood,19,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,645,34.1016,-118.3414,2010,Aug,Sun,15-20
2010-08-13,11:50 AM,Hollywood,20,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.1016,-118.3333,2010,Aug,Fri,15-20
2010-05-28,11:00 PM,Hollywood,20,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,645,34.1004,-118.3414,2010,May,Fri,15-20
2010-05-29,11:00 PM,Hollywood,19,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,647,34.1017,-118.318,2010,May,Sat,15-20
2010-07-09,11:30 PM,Hollywood,20,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,637,34.1028,-118.3239,2010,Jul,Fri,15-20
2010-07-10,09:45 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,647,34.103,-118.3224,2010,Jul,Sat,15-20
2010-08-04,10:30 PM,Hollywood,18,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0877,-118.3363,2010,Aug,Wed,15-20
2010-07-23,09:05 PM,Hollywood,18,Male,Other,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,666,34.1016,-118.3311,2010,Jul,Fri,15-20
2010-06-10,09:40 PM,Hollywood,19,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.098,-118.3267,2010,Jun,Thu,15-20
2010-08-19,10:50 PM,Hollywood,19,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.0997,-118.337,2010,Aug,Thu,15-20
2010-09-04,11:05 PM,Hollywood,20,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,636,34.1052,-118.3275,2010,Sep,Sat,15-20
2010-09-10,11:20 PM,Hollywood,18,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,645,34.1016,-118.3414,2010,Sep,Fri,15-20
2010-09-10,08:55 PM,Hollywood,20,Male,Other,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.1032,-118.318,2010,Sep,Fri,15-20
2010-08-16,02:30 PM,Hollywood,20,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,636,34.1032,-118.3361,2010,Aug,Mon,15-20
2010-09-01,10:00 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.1007,-118.335,2010,Sep,Wed,15-20
2010-09-10,10:45 PM,Hollywood,18,Female,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,645,34.1016,-118.3387,2010,Sep,Fri,15-20
2010-09-18,03:00 PM,Hollywood,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.1016,-118.3348,2010,Sep,Sat,15-20
2010-09-28,10:50 PM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,666,34.0889,-118.3363,2010,Sep,Tue,15-20
2010-10-09,06:40 PM,Hollywood,19,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,645,34.103,-118.3387,2010,Oct,Sat,15-20
2010-11-04,09:30 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,636,34.1016,-118.3297,2010,Nov,Thu,15-20
2010-10-28,10:45 PM,Hollywood,19,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0907,-118.3374,2010,Oct,Thu,15-20
2010-11-05,10:45 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.0998,-118.3267,2010,Nov,Fri,15-20
2010-10-08,11:45 PM,Hollywood,20,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0907,-118.3332,2010,Oct,Fri,15-20
2010-09-30,11:20 PM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,636,34.1016,-118.3252,2010,Sep,Thu,15-20
2010-10-02,09:00 PM,Hollywood,19,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,643,34.0992,-118.3414,2010,Oct,Sat,15-20
2010-11-15,08:45 PM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,678,34.0938,-118.3136,2010,Nov,Mon,15-20
2010-11-21,01:50 AM,Hollywood,20,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,636,34.0997,-118.3361,2010,Nov,Sun,15-20
2010-09-15,10:55 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,666,34.0889,-118.3332,2010,Sep,Wed,15-20
2010-12-09,07:45 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,647,34.0981,-118.3196,2010,Dec,Thu,15-20
2010-10-21,12:20 AM,Hollywood,18,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.0998,-118.331,2010,Oct,Thu,15-20
2010-10-05,01:45 AM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,648,34.1005,-118.3115,2010,Oct,Tue,15-20
2010-12-16,11:40 PM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.0998,-118.3267,2010,Dec,Thu,15-20
2010-09-18,11:05 PM,Hollywood,19,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,639,34.0998,-118.3267,2010,Sep,Sat,15-20
2010-11-22,04:35 PM,Hollywood,17,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,669,34.093,-118.3005,2010,Nov,Mon,15-20
2010-12-14,11:15 PM,Hollywood,18,Female,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0907,-118.3363,2010,Dec,Tue,15-20
2010-11-11,11:55 PM,Hollywood,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,645,34.1016,-118.3387,2010,Nov,Thu,15-20
2010-10-27,08:30 PM,Hollywood,20,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0889,-118.3374,2010,Oct,Wed,15-20
2010-10-21,10:25 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,666,34.1016,-118.3252,2010,Oct,Thu,15-20
2010-10-07,10:40 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,636,34.1016,-118.3297,2010,Oct,Thu,15-20
2010-12-16,03:15 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,666,34.0938,-118.3136,2010,Dec,Thu,15-20
2010-10-07,11:10 PM,Hollywood,20,Male,Otherther Asian,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.1007,-118.335,2010,Oct,Thu,15-20
2010-12-18,01:00 AM,Hollywood,19,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.098,-118.3324,2010,Dec,Sat,15-20
2010-09-25,01:20 AM,Hollywood,18,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,636,34.1016,-118.3297,2010,Sep,Sat,15-20
2010-10-05,01:45 AM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,648,34.1005,-118.3115,2010,Oct,Tue,15-20
2010-10-03,11:10 PM,Hollywood,19,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.0998,-118.3324,2010,Oct,Sun,15-20
2010-10-02,10:00 PM,Hollywood,20,Male,Other,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,647,34.0998,-118.3267,2010,Oct,Sat,15-20
2010-12-14,11:15 PM,Hollywood,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0907,-118.3363,2010,Dec,Tue,15-20
2010-09-16,02:35 PM,Hollywood,18,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,647,34.1017,-118.3245,2010,Sep,Thu,15-20
2010-09-23,11:20 PM,Hollywood,18,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,636,34.0998,-118.3267,2010,Sep,Thu,15-20
2010-09-20,10:25 PM,Hollywood,20,Male,White,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,645,34.1016,-118.3414,2010,Sep,Mon,15-20
2010-10-07,11:10 PM,Hollywood,18,Male,Otherther Asian,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,646,34.1007,-118.335,2010,Oct,Thu,15-20
2010-09-16,08:30 PM,Hollywood,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,669,34.093,-118.3013,2010,Sep,Thu,15-20
2010-09-30,09:45 PM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,647,34.0998,-118.3267,2010,Sep,Thu,15-20
2010-10-21,11:45 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,637,34.1049,-118.3252,2010,Oct,Thu,15-20
2010-10-08,10:05 PM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,636,34.1038,-118.3238,2010,Oct,Fri,15-20
2010-12-03,08:45 PM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,656,34.0877,-118.3363,2010,Dec,Fri,15-20
2010-09-30,01:12 PM,Hollywood,19,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,647,34.1016,-118.3252,2010,Sep,Thu,15-20
2010-09-17,09:40 PM,Hollywood,18,Male,Black,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,665,34.0907,-118.3363,2010,Sep,Fri,15-20
2010-10-29,12:15 AM,Hollywood,18,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,647,34.1016,-118.3252,2010,Oct,Fri,15-20
2010-11-15,08:45 PM,Hollywood,20,Male,Hispanic,Drunkeness,DRINKING IN PUBLIC,Misdemeanor,678,34.0938,-118.3136,2010,Nov,Mon,15-20
